name,url,address,phone,score,number ratings
Sprowston Manor Marriott Hotel & Country Club,www.marriott.com/hotels/travel/nwigs-sprowston-manor-marriott-hotel-and-country-club/,"Wroxham Road,Norwich,England,NR7 8RP,United Kingdom,",+44-1603-410-871,4.2 ,129
London Marriott Hotel Kensington,www.marriott.com/hotels/travel/lonlm-london-marriott-hotel-kensington/,"147c Cromwell Road, Kensington,London,England,SW5 0TH,United Kingdom,",+44-20-7973 1000,4.2 ,224
London Marriott Hotel Grosvenor Square,www.marriott.com/hotels/travel/londt-london-marriott-hotel-grosvenor-square/,"Grosvenor Square,London,W1K 6JP,United Kingdom,",+44-20-74931232,4.2 ,223
London Marriott Hotel County Hall,www.marriott.com/hotels/travel/lonch-london-marriott-hotel-county-hall/,"London County Hall, Westminster Bridge Road,London,SE1 7PB,United Kingdom,",+44-207-928 5200,4.3 ,282
The London EDITION,www.marriott.com/hotels/travel/loneb-the-london-edition/,"10 Berners Street,London,England,W1T 3NP,United Kingdom,",+44-207-7810000,,
"Grosvenor House, A JW Marriott Hotel",www.marriott.com/hotels/travel/longh-grosvenor-house-a-jw-marriott-hotel/,"86-90 Park Lane,London,W1K 7TN,United Kingdom,",+44-20-74996363,4.3 ,250
Courtyard Glasgow Airport,www.marriott.com/hotels/travel/glaca-courtyard-glasgow-airport/,"Marchburn Drive, Glasgow Airport Business Park,Paisley,Scotland,PA3 2SJ,United Kingdom,",+44-141-843-4800,3.9 ,12
"Threadneedles, Autograph Collection",www.marriott.com/hotels/travel/lonak-threadneedles-autograph-collection/,"5 Threadneedle Street,London,England,EC2R 8AY,United Kingdom,",+44-207-6578080,4.2 ,111
"Marriott Executive Apartments London, West India Quay",www.marriott.com/hotels/travel/loner-marriott-executive-apartments-london-west-india-quay/,"22 Hertsmere Road, Canary Wharf,London,England,E14 4ED,United Kingdom,",+44-20-70931000,4.8 ,21
"Hotel Xenia, Autograph Collection",www.marriott.com/hotels/travel/lonxe-hotel-xenia-autograph-collection/,"160 Cromwell Road, Kensington,London,SW5 0TL,United Kingdom,",+44-20-74424242,4.6 ,20
Liverpool Marriott Hotel City Centre,www.marriott.com/hotels/travel/lpllp-liverpool-marriott-hotel-city-centre/,"One Queen Square,Liverpool,England,L1 1RH,United Kingdom,",+44-151-476-8000,4.3 ,132
Lingfield Park Marriott Hotel & Country Club,www.marriott.com/hotels/travel/lgwgs-lingfield-park-marriott-hotel-and-country-club/,"Racecourse Road,Lingfield,RH7 6PQ,United Kingdom,",+44-1342-830930,4.3 ,137
Courtyard Budapest City Center,www.marriott.com/hotels/travel/budcy-courtyard-budapest-city-center/,"Jozsef krt. 5,Budapest,H-1088,Hungary,",+36-1-327-5100,4.5 ,210
Leicester Marriott Hotel,www.marriott.com/hotels/travel/emalm-leicester-marriott-hotel/,"Smith Way, Grove Park, Enderby,Leicester,England,LE19 1SW,United Kingdom,",+44-1162-820100,4.5 ,118
"Domes of Elounda, Autograph Collection",www.marriott.com/hotels/travel/herak-domes-of-elounda-autograph-collection/,"Tsifliki,Elounda - Crete,72053,Greece,",+30-2841-043500,4.8 ,75
Budapest Marriott Hotel,www.marriott.com/hotels/travel/budhu-budapest-marriott-hotel/,"Apaczai Csere Janos u. 4.,Budapest,1052,Hungary,",+36-1-486 5000,4.6 ,298
"Millennium Court, Budapest - Marriott Executive Apartments",www.marriott.com/hotels/travel/buder-millennium-court-budapest-marriott-executive-apartments/,"Piarista utca 4,Budapest,H-1052,Hungary,",+36-1-2351800,4.4 ,198
"Powerscourt Hotel, Autograph Collection",www.marriott.com/hotels/travel/dubak-powerscourt-hotel-autograph-collection/,"Powerscourt Estate,Enniskerry, County Wicklow,A98 DR12,Ireland,",+353-1-274-8888,4.7 ,217
"St. Ermin's Hotel, Autograph Collection",www.marriott.com/hotels/travel/lonse-st-ermins-hotel-autograph-collection/,"2 Caxton Street,London,England,SW1H 0QW,United Kingdom,",+44-20-7222-7888,4.7 ,312
"Boscolo Budapest, Autograph Collection",www.marriott.com/hotels/travel/budak-boscolo-budapest-autograph-collection/,"Erzsebet korut 9-11,Budapest,1073,Hungary,",+36-1-8866111,4.6 ,237
London Heathrow Marriott Hotel,www.marriott.com/hotels/travel/lhrhr-london-heathrow-marriott-hotel/,"Bath Road, Heathrow Airport,Hayes,UB3 5AN,United Kingdom,",+44-20-8990 1100,4.3 ,173
Leeds Marriott Hotel,www.marriott.com/hotels/travel/lbadt-leeds-marriott-hotel/,"4 Trevelyan Square, Boar Lane,Leeds,England,LS1 6ET,United Kingdom,",+44-113-236-6366,4.2 ,162
"The Shelbourne Dublin, A Renaissance Hotel",www.marriott.com/hotels/travel/dubbr-the-shelbourne-dublin-a-renaissance-hotel/,"27 St Stephen's Green,Dublin,2,Ireland,",+353-1-6634500,4.7 ,265
Huntingdon Marriott Hotel,www.marriott.com/hotels/travel/cbghd-huntingdon-marriott-hotel/,"Kingfisher Way, Hinchingbrooke Business Park,Huntingdon,England,PE29 6FL,United Kingdom,",+44-148-0446-000,4.3 ,109
Hanbury Manor Marriott Hotel & Country Club,www.marriott.com/hotels/travel/stngs-hanbury-manor-marriott-hotel-and-country-club/,"Ware,Hertfordshire,England,SG12 0SD,United Kingdom,",+44-1920-487 722,4.3 ,96
Renaissance London Heathrow Hotel,www.marriott.com/hotels/travel/lhrbr-renaissance-london-heathrow-hotel/,"Bath Road,Hounslow,England,TW6 2AQ,United Kingdom,",+44-20-88976363,4.1 ,356
Glasgow Marriott Hotel,www.marriott.com/hotels/travel/gladt-glasgow-marriott-hotel/,"500 Argyle Street,Glasgow,Scotland,G3 8RR,United Kingdom,",+44-141-226-5577,4.2 ,175
"Domes Noruz Chania, Autograph Collection",www.marriott.com/hotels/travel/herdo-domes-noruz-chania-autograph-collection/,"5 Strati Pantelaki Street, Agioi Apostoloi,Chania-Crete,73100,Greece,",+30-2821-505900,4.7 ,20
Newcastle Marriott Hotel Gosforth Park,www.marriott.com/hotels/travel/nclgf-newcastle-marriott-hotel-gosforth-park/,"High Gosforth Park,Newcastle upon Tyne,England,NE3 5HN,United Kingdom,",+44-191-236-4111,4.3 ,95
Residence Inn Edinburgh,www.marriott.com/hotels/travel/ediri-residence-inn-edinburgh/,"36 Simpson Loan Quartermile,Edinburgh,Scotland,EH3 9GG,United Kingdom,",+44-131-2297150,4.7 ,140
Renaissance Manchester City Centre Hotel,www.marriott.com/hotels/travel/manbr-renaissance-manchester-city-centre-hotel/,"Blackfriars Street,Manchester,England,M3 2EQ,United Kingdom,",+44-161-831-6000,4.3 ,157
Northampton Marriott Hotel,www.marriott.com/hotels/travel/ormnh-northampton-marriott-hotel/,"Eagle Drive,Northampton,England,NN4 7HW,United Kingdom,",+44-1604-768700,4.3 ,99
Worsley Park Marriott Hotel & Country Club,www.marriott.com/hotels/travel/mangs-worsley-park-marriott-hotel-and-country-club/,"Worsley Park,Manchester,England,M28 2QT,United Kingdom,",+44-161-975-2000,4.4 ,133
AC Hotel Manchester Salford Quays,www.marriott.com/hotels/travel/manac-ac-hotel-manchester-salford-quays/,"17-19 Trafford Road, Salford Quays,Manchester,M5 3AW,United Kingdom,",+44-161-876-5305,4.4 ,25
Manchester Marriott Victoria & Albert Hotel,www.marriott.com/hotels/travel/manva-manchester-marriott-victoria-and-albert-hotel/,"Water Street,Manchester,England,M3 4JQ,United Kingdom,",+44-161-8321188,4.3 ,143
Newcastle Gateshead Marriott Hotel MetroCentre,www.marriott.com/hotels/travel/nclgh-newcastle-gateshead-marriott-hotel-metrocentre/,"Marconi Way, MetroCentre, Gateshead,New Castle,England,NE11 9XF,United Kingdom,",+44-191-493-2233,4.6 ,125
Manchester Airport Marriott Hotel,www.marriott.com/hotels/travel/manap-manchester-airport-marriott-hotel/,"Hale Road, Hale Barns,Manchester,England,WA15 8XW,United Kingdom,",+44-161-9040301,3.8 ,137
MOXY London Excel,www.marriott.com/hotels/travel/lonor-moxy-london-excel/,"1014 Dockside Road,London,England,E16 2FQ,United Kingdom,",+44-207-031 1683,3.4 ,5
Grand Residences by Marriott - Mayfair-London,www.marriott.com/hotels/travel/lonql-grand-residences-by-marriott-mayfair-london/,"47 Park Street,London,England,W1K 7EB,United Kingdom,",+44-207-491 7282,,
St. Pancras Renaissance Hotel London,www.marriott.com/hotels/travel/lonpr-st-pancras-renaissance-hotel-london/,"Euston Road,London,England,NW1 2AR,United Kingdom,",+44-20-7841 3540,4.5 ,345
London Marriott Hotel West India Quay,www.marriott.com/hotels/travel/loncw-london-marriott-hotel-west-india-quay/,"22 Hertsmere Road, Canary Wharf,London,England,E14 4ED,United Kingdom,",+44-20-70931000,4.5 ,163
MOXY London Stratford,www.marriott.com/hotels/travel/lonof-moxy-london-stratford/,"86 Great Eastern Road,London,England,E15 1GR,United Kingdom,",+31-6-8341 5986,,
Tudor Park Marriott Hotel & Country Club,www.marriott.com/hotels/travel/tdmgs-tudor-park-marriott-hotel-and-country-club/,"Ashford Road, Bearsted,Maidstone,England,ME14 4NQ,United Kingdom,",+44-162-2734334,4.3 ,108
London Marriott Hotel Regents Park,www.marriott.com/hotels/travel/lonrp-london-marriott-hotel-regents-park/,"128 King Henry's Road,London,England,NW3 3ST,United Kingdom,",+44-207-722 7711,4.0 ,235
Courtyard London Gatwick Airport,www.marriott.com/hotels/travel/lgwcy-courtyard-london-gatwick-airport/,"London Gatwick Airport, Buckingham Gate,Gatwick,England,RH6 0NT,United Kingdom,",+44-1293-566300,4.1 ,214
London Marriott Hotel Marble Arch,www.marriott.com/hotels/travel/lonma-london-marriott-hotel-marble-arch/,"134 George Street,London,W1H 5DN,United Kingdom,",+44-20-7723 1277,4.2 ,228
London Marriott Hotel Park Lane,www.marriott.com/hotels/travel/lonpl-london-marriott-hotel-park-lane/,"140 Park Lane,London,England,W1K 7AA,United Kingdom,",+44-20-7493-7000,4.6 ,249
Meon Valley Marriott Hotel & Country Club,www.marriott.com/hotels/travel/sougs-meon-valley-marriott-hotel-and-country-club/,"Sandy Lane, Shedfield,Southampton,England,SO32 2HQ,United Kingdom,",+44-1329-833-455,4.0 ,121
London Marriott Hotel Maida Vale,www.marriott.com/hotels/travel/lonwh-london-marriott-hotel-maida-vale/,"Plaza Parade, Maida Vale,London,England,NW6 5RP,United Kingdom,",+44-20-7543 6000,3.8 ,176
Swindon Marriott Hotel,www.marriott.com/hotels/travel/swidt-swindon-marriott-hotel/,"Pipers Way,Swindon,England,SN3 1SH,United Kingdom,",+44-1793-512-121,4.4 ,91
Waltham Abbey Marriott Hotel,www.marriott.com/hotels/travel/lonwa-waltham-abbey-marriott-hotel/,"Old Shire Lane,Waltham Abbey,England,EN93LX,United Kingdom,",+44-1992-717170,3.8 ,106
London Marriott Hotel Twickenham,www.marriott.com/hotels/travel/lontw-london-marriott-hotel-twickenham/,"198 Whitton Road,Twickenham,England,TW2 7BA,United Kingdom,",+44-208-8918200,4.2 ,128
Swansea Marriott Hotel,www.marriott.com/hotels/travel/swsdt-swansea-marriott-hotel/,"Maritime Quarter,Swansea,Wales,SA1 3SS,United Kingdom,",+44-1792-642 020,4.0 ,118
Peterborough Marriott Hotel,www.marriott.com/hotels/travel/xvhpb-peterborough-marriott-hotel/,"Peterborough Business Park, Lynch Wood,Peterborough,England,PE2 6GB,United Kingdom,",+44-1733-371111,4.0 ,120
Heathrow/Windsor Marriott Hotel,www.marriott.com/hotels/travel/lhrsl-heathrow-windsor-marriott-hotel/,"Ditton Road, Langley,Slough,England,SL3 8PT,United Kingdom,",+44-1753-544244,4.2 ,139
Portsmouth Marriott Hotel,www.marriott.com/hotels/travel/pmeha-portsmouth-marriott-hotel/,"Southampton Road,Portsmouth,England,PO6 4SH,United Kingdom,",+44-23-9238 3151,3.8 ,110
Preston Marriott Hotel,www.marriott.com/hotels/travel/blkbp-preston-marriott-hotel/,"Garstang Road, Broughton,Preston,England,PR3 5JB,United Kingdom,",+44-1772-864087,4.1 ,113
Sunderland Marriott Hotel,www.marriott.com/hotels/travel/nclsl-sunderland-marriott-hotel/,"Queens Parade,Sunderland,England,SR6 8DB,United Kingdom,",+44-1915-292041,4.4 ,91
Tbilisi Marriott Hotel,www.marriott.com/hotels/travel/tbsmc-tbilisi-marriott-hotel/,"Rustaveli Avenue 13,Tbilisi,0108,Georgia,",+995-32-277 92 00,4.4 ,72
Courtyard Tbilisi,www.marriott.com/hotels/travel/tbscy-courtyard-tbilisi/,"4 Freedom Square,Tbilisi,0105,Georgia,",+995-32-277 91 00,4.5 ,71
AC Hotel Bella Sky Copenhagen,www.marriott.com/hotels/travel/cphac-ac-hotel-bella-sky-copenhagen/,"Center Boulevard 5,Copenhagen,2300,Denmark,",+45-32-47 30 00,4.2 ,389
MOXY Frankfurt Airport,www.marriott.com/hotels/travel/fraox-moxy-frankfurt-airport/,"Amelia-Mary-Earhart-Strasse 5,Frankfurt,Hessen,60549,Germany,",+49-322-21094574,,
Courtyard Sarajevo,www.marriott.com/hotels/travel/sjjcy-courtyard-sarajevo/,"Skenderija 1,Sarajevo,71000,Bosnia Herzegovina,",+387-33-954500,4.5 ,20
Prague Marriott Hotel,www.marriott.com/hotels/travel/prgdt-prague-marriott-hotel/,"V Celnici 8,Prague,110 00,Czech Republic,",+420-222-888 888,4.5 ,241
Minsk Marriott Hotel,www.marriott.com/hotels/travel/mhpmc-minsk-marriott-hotel/,"20 Pobediteley Avenue,Minsk,220020,Belarus,",+375-17-279 30 00,4.7 ,29
Armenia Marriott Hotel Yerevan,www.marriott.com/hotels/travel/evnmc-armenia-marriott-hotel-yerevan/,"1 Amiryan Street,Yerevan,0010,Armenia,",+374-10-599-000,4.4 ,91
Courtyard Linz,www.marriott.com/hotels/travel/lnzcy-courtyard-linz/,"Europaplatz 2,Linz,Oberosterreich,A-4020,Austria,",+43-732-69590,4.5 ,204
Copenhagen Marriott Hotel,www.marriott.com/hotels/travel/cphdk-copenhagen-marriott-hotel/,"Kalvebod Brygge 5,Copenhagen,1560,Denmark,",+45-88-33 99 00,4.4 ,252
Fairfield by Marriott San Salvador,www.marriott.com/hotels/travel/salfi-fairfield-by-marriott-san-salvador/,"Contiguo a Centro Comercial, La Gran Via,San Salvador,El Salvador,",+503-2-5292200,,
Renaissance Minsk Hotel,www.marriott.com/hotels/travel/mhpbr-renaissance-minsk-hotel/,"Dzerzhinsky Avenue 1 E,Minsk,220036,Belarus,",+375-17-309 90 90,4.6 ,70
Tegucigalpa Marriott Hotel,www.marriott.com/hotels/travel/tgumc-tegucigalpa-marriott-hotel/,"Boulevard Juan Pablo Segundo,Tegucigalpa,11101,Honduras,",+504-2-2320033,4.5 ,366
AC Hotel Panama City,www.marriott.com/hotels/travel/ptyar-ac-hotel-panama-city/,"Calle Ricardo Arias 14, Campo Alegre Area Bancaria,Panama City,Panama,",+507-3947777,,
Courtyard San Salvador,www.marriott.com/hotels/travel/salcy-courtyard-san-salvador/,"Esquina Calle 2 y calle 3, Centro de Estilo de Vida La Gran Via,San Salvador,1101,El Salvador,",+503-2-2493000,4.7 ,490
"Pik Palace, Shahdag, Autograph Collection",www.marriott.com/hotels/travel/gydps-pik-palace-shahdag-autograph-collection/,"Gusar-Laza Road Km 29, Shahdag,Gusar,Azerbaijan,",+994-12-310-2010,4.4 ,16
"Park Chalet, Shahdag, Autograph Collection",www.marriott.com/hotels/travel/gydcs-park-chalet-shahdag-autograph-collection/,"Gusar-Laza  Road Km 28-29, Shahdag,Gusar,Azerbaijan,",+994-12-310-2010,4.8 ,8
Tsaghkadzor Marriott Hotel,www.marriott.com/hotels/travel/evntk-tsaghkadzor-marriott-hotel/,"Tandzaghpyur Street 2, 4/1,Tsaghkadzor,2310,Armenia,",+374-10-294141,4.6 ,54
Courtyard Guatemala City,www.marriott.com/hotels/travel/guacy-courtyard-guatemala-city/,"1 Avenida 12-47, Zona 10,Guatemala City,01010,Guatemala,",+502-2-225 2500,4.8 ,5
Intourist Hotel Baku Autograph Collection,www.marriott.com/hotels/travel/gydib-intourist-hotel-baku-autograph-collection/,"Mikail Useynov avenue, 51,Baku,AZ1003,Azerbaijan,",+994-12-3103310,4.2 ,23
Courtyard San Jose Airport Alajuela,www.marriott.com/hotels/travel/sjoap-courtyard-san-jose-airport-alajuela/,"Radial Francisco J. Orlich, Plaza Los Mangos,Alajuela,20109,Costa Rica,",+506-2429-2700,4.6 ,433
Residence Inn San Jose Escazu,www.marriott.com/hotels/travel/sjori-residence-inn-san-jose-escazu/,"Ave. Escazu Complex Prospero Fernandez Hwy,San Jose,10203,Costa Rica,",+506-2588-4300,4.8 ,329
JW Marriott Guanacaste Resort & Spa,www.marriott.com/hotels/travel/sjojw-jw-marriott-guanacaste-resort-and-spa/,"Hacienda Pinilla,Guanacaste,Costa Rica,",+506-26812000,4.6 ,523
Courtyard San Jose Escazu,www.marriott.com/hotels/travel/sjocy-courtyard-san-jose-escazu/,"Autopista Prospero Fernandez, Calle Marginal N, Plaza Itskatzu,San Jose,10203,Costa Rica,",+506-2208-3000,4.5 ,298
Costa Rica Marriott Hotel San Jose,www.marriott.com/hotels/travel/sjocr-costa-rica-marriott-hotel-san-jose/,"700 meters west from Bridgestone/Firestone, La Ribera de Belen,Heredia,Costa Rica,",+506-2298 0000,4.6 ,523
Boulevard Hotel Baku Autograph Collection,www.marriott.com/hotels/travel/gydak-boulevard-hotel-baku-autograph-collection/,"Khagani Rustamov Street 4C, Khatai District,,Baku,AZ-1010,Azerbaijan,",+994-12-310 00 10,4.5 ,44
"El Mangroove, Autograph Collection",www.marriott.com/hotels/travel/lirel-el-mangroove-autograph-collection/,"Gulf of Papagayo,Guanacaste,50503,Costa Rica,",+506-2105-7575,4.8 ,74
"Hotel Punta Islita, Autograph Collection",www.marriott.com/hotels/travel/lirak-hotel-punta-islita-autograph-collection/,"160 Punta Islita Beach,Guanacaste,50201,Costa Rica,",+506-2656-3500,4.8 ,157
Panama Marriott Hotel,www.marriott.com/hotels/travel/ptypa-panama-marriott-hotel/,"Calle 52 y Ricardo Arias, Area Bancaria,Panama City,Panama,",+507-2-109100,4.5 ,384
JW Marriott Panama Golf & Beach Resort,www.marriott.com/hotels/travel/ptyjw-jw-marriott-panama-golf-and-beach-resort/,"340 Calle 3ra, Buenaventura,Rio Hato,Panama,",+507-908-3333,4.5 ,506
Courtyard Panama at Multiplaza Mall,www.marriott.com/hotels/travel/ptycy-courtyard-panama-at-multiplaza-mall/,"Multiplaza Pacific Mall, Via Israel Avenue,Panama City,Panama,",+507-3010101,4.4 ,385
Courtyard Panama at Metromall Mall,www.marriott.com/hotels/travel/ptymm-courtyard-panama-at-metromall-mall/,"Avenida Domingo Diaz via Tocumen, Centro Comercial MetroMall,Panama City,Panama,",+507-304-9595,4.4 ,288
JW Marriott Absheron Baku,www.marriott.com/hotels/travel/gydjw-jw-marriott-absheron-baku/,"674 Azadliq Square,Baku,AZ-1010,Azerbaijan,",+994-12-499-8888,4.8 ,68
"Marriott Executive Apartments Panama City, Finisterre",www.marriott.com/hotels/travel/ptyer-marriott-executive-apartments-panama-city-finisterre/,"Calle Colombia & Calle Republica del Paraguay,Panama City,Panama,",+507-214-9200,4.5 ,292
"Sortis Hotel, Spa & Casino, Autograph Collection",www.marriott.com/hotels/travel/ptyak-sortis-hotel-spa-and-casino-autograph-collection/,"Calle 56 y 57, Obarrio,Panama City,Panama,",+507-398-8888,4.6 ,160
Courtyard San Pedro Sula,www.marriott.com/hotels/travel/sapcy-courtyard-san-pedro-sula/,"Barrio Rio de Piedra, Boulevard Los Proceres between Av 25 and Av 26, Sur Oeste, Departamento de Cortes,,San Pedro Sula,Honduras,",,,
Los Suenos Marriott Ocean & Golf Resort,www.marriott.com/hotels/travel/sjols-los-suenos-marriott-ocean-and-golf-resort/,"800 meters west of Herradura entrance,Herradura,028-4023,Costa Rica,",+506-2630-9000,4.5 ,538
Ghent Marriott Hotel,www.marriott.com/hotels/travel/gnemc-ghent-marriott-hotel/,"Korenlei 10,Ghent,9000,Belgium,",+32-92-339393,4.6 ,194
Renaissance Brussels Hotel,www.marriott.com/hotels/travel/brubr-renaissance-brussels-hotel/,"Rue du Parnasse 19,Brussels,1050,Belgium,",+32-2-5052929,4.2 ,210
Brussels Marriott Hotel Grand Place,www.marriott.com/hotels/travel/brudt-brussels-marriott-hotel-grand-place/,"Rue Auguste Orts 3-7/Grand Place,Brussels,1000,Belgium,",+32-2-5169090,4.4 ,228
"Hotel de Bourgtheroulde, Autograph Collection",www.marriott.com/hotels/travel/uroak-hotel-de-bourgtheroulde-autograph-collection/,"15 Place de la Pucelle,Rouen,76000,France,",+33-2-3514 5050,4.6 ,315
Courtyard Brussels EU,www.marriott.com/hotels/travel/brumt-courtyard-brussels-eu/,"Rue Joseph II 32,Brussels,1000,Belgium,",+32-2-8930170,4.6 ,36
Paris Marriott Charles de Gaulle Airport Hotel,www.marriott.com/hotels/travel/parmc-paris-marriott-charles-de-gaulle-airport-hotel/,"5 Allee du Verger, Zone Hoteliere,Roissy en France,95700,France,",+33-1-34385353,4.3 ,187
"Marriott Executive Apartments Brussels, European Quarter",www.marriott.com/hotels/travel/bruer-marriott-executive-apartments-brussels-european-quarter/,"Rue du Parnasse 15,Brussels,1050,Belgium,",+32-2-5052929,4.2 ,59
Renaissance Paris La Defense Hotel,www.marriott.com/hotels/travel/parld-renaissance-paris-la-defense-hotel/,"60 Jardin de Valmy,Paris La Defense Cedex,92918,France,",+33-1-41975050,4.0 ,159
Renaissance Paris Le Parc Trocadero Hotel,www.marriott.com/hotels/travel/parsp-renaissance-paris-le-parc-trocadero-hotel/,"55-57 Avenue Raymond Poincare,Paris,75116,France,",+33-1-44056666,4.4 ,180
Renaissance Paris Vendome Hotel,www.marriott.com/hotels/travel/parvd-renaissance-paris-vendome-hotel/,"4, Rue du Mont Thabor,Paris,75001,France,",+33-1-4020-2000,4.4 ,252
Renaissance Paris Arc de Triomphe Hotel,www.marriott.com/hotels/travel/parwg-renaissance-paris-arc-de-triomphe-hotel/,"39 Avenue de Wagram,Paris,75 017,France,",+33-1-5537 5537,4.7 ,238
Renaissance Wien Hotel,www.marriott.com/hotels/travel/viehw-renaissance-wien-hotel/,"Linke Wienzeile/Ullmannstrasse 71,Vienna,1150,Austria,",+43-1-891020,4.2 ,197
Courtyard Brussels,www.marriott.com/hotels/travel/brucy-courtyard-brussels/,"Avenue des Olympiades 6,Brussels,1140,Belgium,",+32-2-337-0808,4.3 ,176
Imperial Riding School Renaissance Vienna Hotel,www.marriott.com/hotels/travel/viese-imperial-riding-school-renaissance-vienna-hotel/,"Ungargasse 60,Vienna,1030,Austria,",+43-1-71175 0,4.4 ,315
Courtyard Vienna Prater/Messe,www.marriott.com/hotels/travel/viefg-courtyard-vienna-prater-messe/,"Trabrennstrasse 4,Vienna,1020,Austria,",+43-1-72730,4.5 ,230
Vienna Marriott Hotel,www.marriott.com/hotels/travel/vieat-vienna-marriott-hotel/,"Parkring 12a,Vienna,1010,Austria,",+43-1-515180,4.3 ,251
Courtyard Vienna Schoenbrunn,www.marriott.com/hotels/travel/viecy-courtyard-vienna-schoenbrunn/,"Schoenbrunner Schlossstrasse 38-40,Vienna,A-1120,Austria,",+43-1-810-17170,4.2 ,82
Frankfurt Marriott Hotel,www.marriott.com/hotels/travel/fradt-frankfurt-marriott-hotel/,"Hamburger Allee 2,Frankfurt,Hessen,60486,Germany,",+49-69-7955-0,4.4 ,271
